fecha,MWh,temperatura,dia_semana
05/08/04,123830,23.1,4
06/08/04,122846,23.1,5
07/08/04,118873,23.4,6
08/08/04,104993,23.6,7
09/08/04,115646,24,1
10/08/04,127629,23.3,2
11/08/04,126665,23.4,3
12/08/04,125452,23,4
13/08/04,125242,22.5,5
14/08/04,120506,22.1,6
15/08/04,107561,21.8,7
16/08/04,122198,22.3,1
17/08/04,128131,22.3,2
18/08/04,129929,21.9,3
19/08/04,129690,22.3,4
20/08/04,130196,22.6,5
21/08/04,122680,21.6,6
22/08/04,105888,22.3,7
23/08/04,120659,22.2,1
24/08/04,126946,22.8,2
25/08/04,129152,22.9,3
26/08/04,130583,23.2,4
27/08/04,130442,23.2,5
28/08/04,123493,22.3,6
29/08/04,110901,22.9,7
30/08/04,124367,23.8,1
31/08/04,123251,23.8,2
01/09/04,128014,23.7,3
02/09/04,127127,22.9,4
03/09/04,125178,23,5
04/09/04,118285,22.8,6
05/09/04,102122,22.6,7
06/09/04,117158,22.5,1
07/09/04,121110,22.6,2
08/09/04,125063,23,3
09/09/04,124260,23.1,4
10/09/04,125149,22.9,5
11/09/04,122005,22.9,6
12/09/04,107927,21.9,7
13/09/04,123092,21.8,1
14/09/04,126566,21.7,2
15/09/04,124619,21.6,3
16/09/04,107769,21.9,4
17/09/04,118035,22.4,5
18/09/04,117640,22.1,6
19/09/04,105985,21.9,7
20/09/04,121610,22.4,1
21/09/04,123801,22.8,2
22/09/04,123817,22.8,3
23/09/04,123209,23.2,4
24/09/04,123838,23.1,5
25/09/04,117628,22.9,6
26/09/04,101963,22.9,7
27/09/04,115623,22.2,1
28/09/04,118425,21.2,2
29/09/04,118880,20.5,3
30/09/04,120002,20.5,4
01/10/04,120434,21.2,5
02/10/04,117001,21.4,6
03/10/04,104396,21.6,7
04/10/04,118033,22.3,1
05/10/04,115868,22,2
06/10/04,117901,21.5,3
07/10/04,123186,22,4
08/10/04,124388,22.4,5
09/10/04,120565,22.6,6
10/10/04,106257,22.4,7
11/10/04,119556,22.6,1
12/10/04,122821,22.6,2
13/10/04,127014,21.6,3
14/10/04,127054,21.3,4
15/10/04,125981,21.1,5
16/10/04,122972,20.1,6
17/10/04,108855,21.3,7
18/10/04,123787,21.5,1
19/10/04,131195,21.5,2
20/10/04,132056,21.3,3
21/10/04,128822,20.5,4
22/10/04,131445,21.5,5
23/10/04,128602,21.7,6
24/10/04,113486,21.3,7
25/10/04,126238,21.2,1
26/10/04,130399,19.3,2
27/10/04,129699,19.7,3
28/10/04,129925,20.5,4
29/10/04,129625,20.7,5
30/10/04,126154,20.5,6
31/10/04,121435,20.6,7
01/11/04,121221,21,1
02/11/04,119875,21.4,2
03/11/04,127051,21.7,3
04/11/04,128095,21.2,4
05/11/04,126463,21.1,5
06/11/04,122289,21.3,6
07/11/04,108581,21.4,7
08/11/04,121698,21.1,1
09/11/04,128414,20.6,2
10/11/04,128020,20.5,3
11/11/04,129748,21.4,4
12/11/04,129786,21.3,5
13/11/04,123049,20.5,6
14/11/04,112007,20,7
15/11/04,124972,20.1,1
16/11/04,129150,20.4,2
17/11/04,130345,20,3
18/11/04,130684,18.6,4
19/11/04,128359,19,5
20/11/04,113707,19.5,6
21/11/04,106848,18.9,7
22/11/04,123558,18.5,1
23/11/04,130366,19.4,2
24/11/04,129555,19.9,3
25/11/04,130619,20.2,4
26/11/04,129599,19,5
27/11/04,121819,18.7,6
28/11/04,111147,19.1,7
29/11/04,121701,18.6,1
30/11/04,129324,18.8,2
01/12/04,130066,18.1,3
02/12/04,131588,18.4,4
03/12/04,132144,17,5
04/12/04,126289,15.6,6
05/12/04,114502,15.9,7
06/12/04,127174,17.1,1
07/12/04,131516,17.8,2
08/12/04,132569,16.9,3
09/12/04,131909,17.3,4
10/12/04,131864,18.5,5
11/12/04,124667,17.3,6
12/12/04,105956,17.4,7
13/12/04,126263,15.3,1
14/12/04,130099,15.6,2
15/12/04,132355,13.9,3
16/12/04,129217,15.7,4
17/12/04,130277,16,5
18/12/04,126695,15.9,6
19/12/04,115146,16.4,7
20/12/04,126090,15.6,1
21/12/04,128100,15.7,2
22/12/04,128900,15.9,3
23/12/04,128965,16.2,4
24/12/04,113611,16.4,5
25/12/04,91445,15.9,6
26/12/04,100623,16.4,7
27/12/04,114680,16.5,1
28/12/04,119859,16.7,2
29/12/04,122705,17.2,3
30/12/04,123012,17.1,4
31/12/04,113485,17.4,5
01/01/05,91057,17.7,6
02/01/05,98242,18.3,7
03/01/05,118339,19.4,1
04/01/05,127079,19.8,2
05/01/05,129807,19.5,3
06/01/05,129952,19.6,4
07/01/05,130056,19.2,5
08/01/05,125525,19.3,6
09/01/05,113115,19.1,7
10/01/05,126696,18.8,1
11/01/05,130804,18,2
12/01/05,131183,18.6,3
13/01/05,131595,18.3,4
14/01/05,130044,17.3,5
15/01/05,124885,17.1,6
16/01/05,110730,16.6,7
17/01/05,125058,15.4,1
18/01/05,129469,16,2
19/01/05,130000,16.3,3
20/01/05,128776,16.9,4
21/01/05,129378,17.1,5
22/01/05,124432,17.4,6
23/01/05,113559,17.7,7
24/01/05,123832,16.8,1
25/01/05,128823,18,2
26/01/05,129828,18,3
27/01/05,130534,19.6,4
28/01/05,129857,19.2,5
29/01/05,124849,19.5,6
30/01/05,111520,19.8,7
31/01/05,124481,19.9,1
01/02/05,129508,20,2
02/02/05,129392,18.7,3
03/02/05,132225,18.1,4
04/02/05,130472,16.8,5
05/02/05,114812,15.1,6
06/02/05,107156,16.8,7
07/02/05,124199,18.5,1
08/02/05,130701,19.8,2
09/02/05,131760,20.3,3
10/02/05,134094,21.3,4
11/02/05,134438,20,5
12/02/05,128179,19.6,6
13/02/05,115381,20.1,7
14/02/05,129271,19.8,1
15/02/05,134418,20.4,2
16/02/05,135287,20.6,3
17/02/05,137217,20.6,4
18/02/05,136241,20.2,5
19/02/05,130992,20.2,6
20/02/05,117133,20,7
21/02/05,132723,20.6,1
22/02/05,137255,21,2
23/02/05,137807,20.1,3
24/02/05,136644,19,4
25/02/05,135351,17.9,5
26/02/05,126396,17.9,6
27/02/05,109340,16.3,7
28/02/05,124649,16.8,1
01/03/05,129114,16.9,2
02/03/05,131293,19.9,3
03/03/05,132688,18.5,4
04/03/05,132539,18.3,5
05/03/05,128317,18.4,6
06/03/05,112783,18.8,7
07/03/05,126776,19.4,1
08/03/05,130709,18.8,2
09/03/05,131835,17.8,3
10/03/05,134559,18.1,4
11/03/05,135259,18.9,5
12/03/05,130429,18.6,6
13/03/05,115805,19.1,7
14/03/05,132004,19.8,1
15/03/05,133401,19.3,2
16/03/05,132550,18.5,3
17/03/05,131340,17.8,4
18/03/05,131386,18.1,5
19/03/05,126876,18.9,6
20/03/05,113132,19.1,7
21/03/05,121485,19.9,1
22/03/05,127331,20.1,2
23/03/05,128489,19.8,3
24/03/05,115836,19.6,4
25/03/05,101850,20.3,5
26/03/05,111606,20,6
27/03/05,112927,19.9,7
28/03/05,129032,20.6,1
29/03/05,137117,20.9,2
30/03/05,139170,20.4,3
31/03/05,138022,20.6,4
01/04/05,139111,20.5,5
02/04/05,133048,18.4,6
03/04/05,116291,20,7
04/04/05,137632,22.2,1
05/04/05,140403,22.5,2
06/04/05,143564,22.6,3
07/04/05,144484,23.1,4
08/04/05,144495,22.8,5
09/04/05,134810,22.9,6
10/04/05,122084,22.7,7
11/04/05,135859,21.8,1
12/04/05,140866,22.4,2
13/04/05,142100,22.5,3
14/04/05,144174,22.9,4
15/04/05,144367,23.2,5
16/04/05,136376,23.1,6
17/04/05,122365,22.5,7
18/04/05,138502,22.6,1
19/04/05,144295,23.2,2
20/04/05,149709,24.1,3
21/04/05,147133,24.1,4
22/04/05,147478,24.5,5
23/04/05,142134,24.3,6
24/04/05,125084,23.4,7
25/04/05,138643,23.4,1
26/04/05,144844,23,2
27/04/05,145173,22.8,3
28/04/05,146446,23.1,4
29/04/05,145191,23.3,5
30/04/05,139399,24.3,6
01/05/05,118034,23.7,7
02/05/05,137669,23.4,1
03/05/05,142048,23.1,2
04/05/05,143741,22.4,3
05/05/05,144491,22.7,4
06/05/05,144536,22.9,5
07/05/05,136049,22.6,6
08/05/05,120156,22,7
09/05/05,135422,22.3,1
10/05/05,135571,23.5,2
11/05/05,141392,23.5,3
12/05/05,141765,23.2,4
13/05/05,144246,23.3,5
14/05/05,138399,23.3,6
15/05/05,124300,23.2,7
16/05/05,140484,22.5,1
17/05/05,144132,22.5,2
18/05/05,144509,22.8,3
19/05/05,145434,23.5,4
20/05/05,146272,23.7,5
21/05/05,140470,23.8,6
22/05/05,126239,23.6,7
23/05/05,140294,23.4,1
24/05/05,144531,23.5,2
25/05/05,146556,23.7,3
26/05/05,146955,24.2,4
27/05/05,145399,24.3,5
28/05/05,137495,23.2,6
29/05/05,125221,23.5,7
30/05/05,138573,24,1
31/05/05,145928,24.5,2
01/06/05,147698,24,3
02/06/05,148569,25,4
03/06/05,148704,25.3,5
04/06/05,142010,25.3,6
05/06/05,127884,25.2,7
06/06/05,144440,25.7,1
07/06/05,149318,25.6,2
08/06/05,150974,25.6,3
09/06/05,150512,25.8,4
10/06/05,151142,25.3,5
11/06/05,146029,25.1,6
12/06/05,130494,25.1,7
13/06/05,146437,24.8,1
14/06/05,150088,24.2,2
15/06/05,150895,24.2,3
16/06/05,150697,23.3,4
17/06/05,149743,23.9,5
18/06/05,140713,23.9,6
19/06/05,124290,24.1,7
20/06/05,141724,23.5,1
21/06/05,147668,23.2,2
22/06/05,146598,22.9,3
23/06/05,144885,23.6,4
24/06/05,142701,23.7,5
25/06/05,137088,24,6
26/06/05,122760,23.9,7
27/06/05,138577,23.5,1
28/06/05,142071,24.2,2
29/06/05,145023,24.1,3
30/06/05,142788,24.3,4
01/07/05,135538,24.3,5
02/07/05,127389,23.6,6
03/07/05,114404,24,7
04/07/05,130047,23.3,1
05/07/05,132812,22.6,2
06/07/05,129585,22.9,3
07/07/05,130829,23.2,4
08/07/05,132777,23.9,5
09/07/05,129830,23.6,6
10/07/05,117250,23.9,7
11/07/05,131668,24.3,1
12/07/05,134376,23.9,2
13/07/05,135719,23.3,3
14/07/05,137018,23.4,4
15/07/05,138126,24,5
16/07/05,133760,24.3,6
17/07/05,120569,23.6,7
18/07/05,132544,23.5,1
19/07/05,137754,23.3,2
20/07/05,134497,23.4,3
21/07/05,133649,22.8,4
22/07/05,131429,22.5,5
23/07/05,127109,22.9,6
24/07/05,113543,23.3,7
25/07/05,127844,22.9,1
26/07/05,128773,22.7,2
27/07/05,127404,22.8,3
28/07/05,127903,23.2,4
29/07/05,126444,23.3,5
30/07/05,122688,22.7,6
31/07/05,108158,23.5,7
01/08/05,122867,23.2,1
02/08/05,129291,22.5,2
03/08/05,130422,22.5,3
04/08/05,129777,23,4
05/08/05,132243,23.7,5
06/08/05,125583,23.3,6
07/08/05,112137,22.6,7
08/08/05,125898,22.6,1
09/08/05,128673,22.9,2
10/08/05,128625,22.9,3
11/08/05,127479,22.6,4
12/08/05,126513,22.5,5
13/08/05,122169,22.4,6
14/08/05,110437,22.4,7
15/08/05,121265,22.8,1
16/08/05,126504,22.8,2
17/08/05,129766,22.7,3
18/08/05,132564,23.1,4
19/08/05,133548,23.3,5
20/08/05,128874,23.1,6
21/08/05,114349,22.4,7
22/08/05,128666,22.8,1
23/08/05,133478,21.7,2
24/08/05,134626,21.5,3
25/08/05,134304,22.4,4
26/08/05,133958,22.7,5
27/08/05,130209,22.5,6
28/08/05,116626,23.6,7
29/08/05,128987,22.9,1
30/08/05,133507,22.8,2
31/08/05,130411,22.2,3
01/09/05,129550,22.3,4
02/09/05,128053,22.8,5
03/09/05,124340,22.8,6
04/09/05,110061,22.7,7
05/09/05,122832,23,1
06/09/05,125730,22.6,2
07/09/05,126763,21.9,3
08/09/05,127136,21.4,4
09/09/05,129266,22.2,5
10/09/05,125533,22.3,6
11/09/05,111305,23.1,7
12/09/05,123396,22.8,1
13/09/05,126152,22.6,2
14/09/05,127209,23.2,3
15/09/05,125169,23.6,4
16/09/05,112173,23.7,5
17/09/05,115610,23.6,6
18/09/05,111933,22.8,7
19/09/05,128505,22.6,1
20/09/05,134585,22.9,2
21/09/05,135349,22.4,3
22/09/05,135818,22.2,4
23/09/05,136253,21.9,5
24/09/05,134846,22.5,6
25/09/05,118604,22.7,7
26/09/05,129731,23.1,1
27/09/05,137064,23.3,2
28/09/05,140499,23.1,3
29/09/05,139483,22.6,4
30/09/05,139589,22,5
01/10/05,131161,22.6,6
02/10/05,116862,22.6,7
03/10/05,133389,22.3,1
04/10/05,139173,22.5,2
05/10/05,138946,23.2,3
06/10/05,135631,22.3,4
07/10/05,130426,21.4,5
08/10/05,128675,20.7,6
09/10/05,113708,21.5,7
10/10/05,129470,21.5,1
11/10/05,133380,22.1,2
12/10/05,132973,22.6,3
13/10/05,134671,22.6,4
14/10/05,133626,22,5
15/10/05,126400,21.5,6
16/10/05,111147,21.5,7
17/10/05,127883,21.8,1
18/10/05,131685,22,2
19/10/05,133877,21.1,3
20/10/05,134824,22.4,4
21/10/05,134923,22.9,5
22/10/05,127076,22.5,6
23/10/05,114420,21.6,7
24/10/05,130056,21.8,1
25/10/05,135007,21.1,2
26/10/05,134468,20.9,3
27/10/05,133323,19.9,4
28/10/05,133367,19.8,5
29/10/05,128362,20.5,6
30/10/05,116149,20.1,7
31/10/05,125862,20.2,1
01/11/05,124991,20,2
02/11/05,123717,19.7,3
03/11/05,129383,19.3,4
04/11/05,132126,19.1,5
05/11/05,127180,21,6
06/11/05,115705,20.4,7
07/11/05,128184,19.7,1
08/11/05,132709,20.1,2
09/11/05,133757,20.9,3
10/11/05,135183,21.5,4
11/11/05,134600,21.5,5
12/11/05,128297,21.1,6
13/11/05,117187,21.5,7
14/11/05,128662,20.8,1
15/11/05,135222,21.1,2
16/11/05,134457,19.9,3
17/11/05,133753,19.5,4
18/11/05,134235,19.7,5
19/11/05,128666,19.4,6
20/11/05,109842,19.3,7
21/11/05,126135,18.8,1
22/11/05,128354,17.9,2
23/11/05,132794,17.7,3
24/11/05,133083,17.8,4
25/11/05,136987,18.9,5
26/11/05,128365,19.1,6
27/11/05,115985,18.2,7
28/11/05,127369,18.3,1
29/11/05,132192,17.7,2
30/11/05,134607,18.1,3
01/12/05,134521,18.5,4
02/12/05,133106,18.8,5
03/12/05,128786,19.3,6
04/12/05,116637,18.6,7
05/12/05,130240,19.4,1
06/12/05,135880,18.2,2
07/12/05,137465,17.7,3
08/12/05,135525,17.4,4
09/12/05,134898,17.3,5
10/12/05,129157,17.5,6
11/12/05,116325,18.7,7
12/12/05,116175,19.3,1
13/12/05,131939,20.3,2
14/12/05,137947,20,3
15/12/05,137628,18.6,4
16/12/05,135807,17.9,5
17/12/05,130448,17.5,6
18/12/05,118260,16.8,7
19/12/05,131782,16.7,1
20/12/05,135657,16.9,2
21/12/05,136111,17.3,3
22/12/05,133443,17.8,4
23/12/05,131216,17.9,5
24/12/05,116570,16.9,6
25/12/05,95536,16.8,7
26/12/05,117185,16.5,1
27/12/05,125105,17.5,2
28/12/05,126458,17.8,3
29/12/05,125130,17.7,4
30/12/05,124428,17.9,5
31/12/05,115379,17.3,6
01/01/06,97162,17,7
02/01/06,123221,17.6,1
03/01/06,134893,18.4,2
04/01/06,137645,18.2,3
05/01/06,137128,17.9,4
06/01/06,136296,17.1,5
07/01/06,129371,15.6,6
08/01/06,116473,16.1,7
09/01/06,130451,16.4,1
10/01/06,135456,16,2
11/01/06,134993,16.5,3
12/01/06,135362,17.1,4
13/01/06,135723,17,5
14/01/06,130611,18.1,6
15/01/06,119697,18.4,7
16/01/06,130956,18.5,1
17/01/06,133916,15.8,2
18/01/06,133459,14.5,3
19/01/06,136139,17.2,4
20/01/06,136047,17.7,5
21/01/06,130060,18.1,6
22/01/06,121128,18.1,7
23/01/06,131901,18.6,1
24/01/06,137135,18.9,2
25/01/06,136229,19,3
26/01/06,133150,17.1,4
27/01/06,132252,18.6,5
28/01/06,126978,19,6
29/01/06,113725,19,7
30/01/06,127322,19.4,1
31/01/06,132975,19.5,2
01/02/06,132199,19.9,3
02/02/06,132193,18.5,4
03/02/06,133653,18.4,5
04/02/06,130055,18.9,6
05/02/06,115215,18.4,7
06/02/06,118470,18.1,1
07/02/06,132092,18.1,2
08/02/06,137376,18.4,3
09/02/06,138571,19.3,4
10/02/06,139394,19.5,5
11/02/06,134056,19.1,6
12/02/06,119328,17.4,7
13/02/06,134126,18.1,1
14/02/06,140982,18.3,2
15/02/06,140697,20.2,3
16/02/06,140950,20.8,4
17/02/06,141484,21.5,5
18/02/06,135168,21.5,6
19/02/06,121323,20.9,7
20/02/06,134986,20.6,1
21/02/06,140376,21,2
22/02/06,140754,20.9,3
23/02/06,142372,20.3,4
24/02/06,142515,20.7,5
25/02/06,135653,20.6,6
26/02/06,121991,20.3,7
27/02/06,135717,18.8,1
28/02/06,145398,20.8,2
01/03/06,130942,20.9,3
02/03/06,131873,20.4,4
03/03/06,136634,20.7,5
04/03/06,126629,20.6,6
05/03/06,112465,20.5,7
06/03/06,130089,21.5,1
07/03/06,137871,21.1,2
08/03/06,143201,21.2,3
09/03/06,145189,21.4,4
10/03/06,144539,20.2,5
11/03/06,138833,19.6,6
12/03/06,124709,20.9,7
13/03/06,138526,21.1,1
14/03/06,144831,21.6,2
15/03/06,145711,21.3,3
16/03/06,146330,22.2,4
17/03/06,146406,22.3,5
18/03/06,140436,22.3,6
19/03/06,123145,22.1,7
20/03/06,130446,20.4,1
21/03/06,133436,20.3,2
22/03/06,143108,21.2,3
23/03/06,145641,20.3,4
24/03/06,146112,19.7,5
25/03/06,139461,19.9,6
26/03/06,125353,20.1,7
27/03/06,141561,20.5,1
28/03/06,146774,21.1,2
29/03/06,148080,20.9,3
30/03/06,148048,21.1,4
31/03/06,148424,21.8,5
01/04/06,140974,22.3,6
02/04/06,114840,22.2,7
03/04/06,135384,23.1,1
04/04/06,138294,23.2,2
05/04/06,139519,22.9,3
06/04/06,139290,22.5,4
07/04/06,138056,22.4,5
08/04/06,132672,21.7,6
09/04/06,119527,21.3,7
10/04/06,131600,22.6,1
11/04/06,137034,23.6,2
12/04/06,136571,23.6,3
13/04/06,120264,23.3,4
14/04/06,102773,22.9,5
15/04/06,111743,22.6,6
16/04/06,117250,23.1,7
17/04/06,139193,23,1
18/04/06,147140,23.9,2
19/04/06,147810,24.4,3
20/04/06,147103,24.1,4
21/04/06,148756,23.8,5
22/04/06,144467,23.4,6
23/04/06,128548,23.2,7
24/04/06,142966,23.4,1
25/04/06,150044,23.9,2
26/04/06,147650,24.1,3
27/04/06,151430,24.1,4
28/04/06,150362,24.1,5
29/04/06,144844,24.1,6
30/04/06,127340,23.6,7
01/05/06,122495,22.3,1
02/05/06,140292,22.3,2
03/05/06,144988,22.4,3
04/05/06,147655,23.1,4
05/05/06,149378,23.4,5
06/05/06,142666,23.7,6
07/05/06,127888,23.6,7
08/05/06,147006,23.8,1
09/05/06,151489,24.5,2
10/05/06,144725,24.5,3
11/05/06,152654,24.6,4
12/05/06,148452,22.5,5
13/05/06,142479,23,6
14/05/06,129297,24.1,7
15/05/06,143386,23.4,1
16/05/06,147498,22.2,2
17/05/06,143707,21.9,3
18/05/06,139587,21.8,4
19/05/06,138293,21.9,5
20/05/06,134055,22,6
21/05/06,119959,23.4,7
22/05/06,137683,23.7,1
23/05/06,146282,24.1,2
24/05/06,147219,24.3,3
25/05/06,148955,24,4
26/05/06,148426,24.2,5
27/05/06,141962,24.2,6
28/05/06,124355,24.2,7
29/05/06,138851,23.2,1
30/05/06,140718,23.4,2
31/05/06,142146,23.6,3
01/06/06,139858,23,4
02/06/06,139513,23.2,5
03/06/06,134195,22.6,6
04/06/06,118692,21.6,7
05/06/06,134364,22.6,1
06/06/06,141092,23.2,2
07/06/06,143529,23,3
08/06/06,144741,23.2,4
09/06/06,147830,23.3,5
10/06/06,143043,23.4,6
11/06/06,129601,24.1,7
12/06/06,146342,24.4,1
13/06/06,152767,24.3,2
14/06/06,153326,23.8,3
15/06/06,154753,23.9,4
16/06/06,153165,24.4,5
17/06/06,146310,24.9,6
18/06/06,128888,25.2,7
19/06/06,141570,23.7,1
20/06/06,148182,24,2
21/06/06,145576,24.4,3
22/06/06,146598,23.9,4
23/06/06,147035,24.1,5
24/06/06,142983,24.1,6
25/06/06,127801,24.1,7
26/06/06,143005,23.4,1
27/06/06,150970,23.9,2
28/06/06,152550,24.3,3
29/06/06,150102,23.5,4
30/06/06,144607,22.9,5
01/07/06,134000,23.1,6
02/07/06,117645,23.6,7
03/07/06,134016,24.2,1
04/07/06,139353,24.6,2
05/07/06,142069,24,3
06/07/06,142044,23.6,4
07/07/06,143057,24.6,5
08/07/06,136475,24.6,6
09/07/06,120263,23.9,7
10/07/06,134791,23.9,1
11/07/06,143754,23.3,2
12/07/06,145568,23.4,3
13/07/06,146200,23.7,4
14/07/06,145080,23.5,5
15/07/06,136003,23.5,6
16/07/06,122567,23.3,7
17/07/06,140366,23.7,1
18/07/06,146806,24,2
19/07/06,149109,24.2,3
20/07/06,149559,24.3,4
21/07/06,149374,23.7,5
22/07/06,143162,22.8,6
23/07/06,124618,21.9,7
24/07/06,136076,21.3,1
25/07/06,138098,21.8,2
26/07/06,136838,22.7,3
27/07/06,134314,21.4,4
28/07/06,134674,22.2,5
29/07/06,127404,22.6,6
30/07/06,115641,22.5,7
31/07/06,131257,22.6,1
01/08/06,136366,23.2,2
02/08/06,137013,23.2,3
03/08/06,135203,22.5,4
04/08/06,134380,22.6,5
05/08/06,128477,23,6
06/08/06,113683,22.2,7
07/08/06,127850,22.5,1
08/08/06,131208,22.5,2
09/08/06,131887,23.1,3
10/08/06,134471,23,4
11/08/06,135868,23,5
12/08/06,130041,23,6
13/08/06,114795,22.2,7
14/08/06,130301,23.5,1
15/08/06,135841,23.3,2
16/08/06,135362,23.4,3
17/08/06,136700,23.8,4
18/08/06,136670,23.7,5
19/08/06,130891,23.8,6
20/08/06,116732,22.8,7
21/08/06,130274,22.9,1
22/08/06,137512,22.7,2
23/08/06,138359,23.2,3
24/08/06,136701,23,4
25/08/06,135958,22.6,5
26/08/06,128600,22.8,6
27/08/06,115580,23.2,7
28/08/06,127731,22.7,1
29/08/06,134216,23.4,2
30/08/06,134041,22.9,3
31/08/06,135533,22.6,4
01/09/06,133696,21.8,5
02/09/06,129059,22.2,6
03/09/06,116302,22.4,7
04/09/06,131068,22.5,1
05/09/06,136005,20.8,2
06/09/06,135072,20.3,3
07/09/06,135880,22.5,4
08/09/06,134920,22.5,5
09/09/06,129061,22.4,6
10/09/06,116707,22.9,7
11/09/06,131181,23.2,1
12/09/06,136237,23.3,2
13/09/06,137846,23.1,3
14/09/06,136221,23,4
15/09/06,129021,21.9,5
16/09/06,110388,21.7,6
17/09/06,109016,22.4,7
18/09/06,128691,22.5,1
19/09/06,134306,22.1,2
20/09/06,134952,22.4,3
21/09/06,135740,22.2,4
22/09/06,135867,23,5
23/09/06,131805,23.2,6
24/09/06,118431,23,7
25/09/06,131716,22.4,1
26/09/06,135980,22.5,2
27/09/06,137746,22.6,3
28/09/06,139004,23,4
29/09/06,138410,22.9,5
30/09/06,133186,22.9,6
01/10/06,118152,22.1,7
02/10/06,130044,22.1,1
03/10/06,133371,22.1,2
04/10/06,136095,22.2,3
05/10/06,136596,21.7,4
06/10/06,136307,21,5
07/10/06,134549,21.7,6
08/10/06,119239,22.1,7
09/10/06,135863,22.6,1
10/10/06,142385,23.2,2
11/10/06,142465,23.5,3
12/10/06,141140,23.9,4
13/10/06,141264,23.1,5
14/10/06,133874,21.9,6
15/10/06,118610,22,7
16/10/06,130641,21,1
17/10/06,134848,21.9,2
18/10/06,135555,21.5,3
19/10/06,138385,22,4
20/10/06,138975,23.1,5
21/10/06,132832,22.9,6
22/10/06,116305,22.8,7
23/10/06,130744,21.7,1
24/10/06,135652,21.8,2
25/10/06,133257,21.4,3
26/10/06,135453,22.1,4
27/10/06,136835,21.8,5
28/10/06,130500,21.5,6
29/10/06,119747,19.2,7
30/10/06,128755,19.7,1
31/10/06,136013,21.3,2
01/11/06,135159,21.6,3
02/11/06,131556,21.9,4
03/11/06,135066,20.9,5
04/11/06,130833,20.8,6
05/11/06,117721,21.1,7
06/11/06,132711,21.5,1
07/11/06,137800,21.4,2
08/11/06,141953,21.3,3
09/11/06,142478,21.2,4
10/11/06,141442,21.2,5
11/11/06,131901,21.3,6
12/11/06,119093,20.6,7
13/11/06,131304,21,1
14/11/06,137723,21,2
15/11/06,136299,21,3
16/11/06,139522,19.9,4
17/11/06,138865,20.1,5
18/11/06,133229,19.6,6
19/11/06,118424,18.5,7
20/11/06,116356,17.1,1
21/11/06,131163,17,2
22/11/06,136367,15.7,3
23/11/06,137807,16.5,4
24/11/06,138786,17.1,5
25/11/06,133790,17.4,6
26/11/06,120435,17.9,7
27/11/06,134274,18.3,1
28/11/06,139818,18.6,2
29/11/06,140325,18.5,3
30/11/06,139458,18.8,4
01/12/06,130984,18.4,5
02/12/06,126270,18.8,6
03/12/06,120594,19.9,7
04/12/06,133991,17.7,1
05/12/06,140099,17.8,2
06/12/06,141034,19.5,3
07/12/06,140487,19.2,4
08/12/06,142508,18,5
09/12/06,134343,19.1,6
10/12/06,123200,17.7,7
11/12/06,133459,18.2,1
12/12/06,123944,18.4,2
13/12/06,136707,18.1,3
14/12/06,141903,17.9,4
15/12/06,142976,17,5
16/12/06,137438,17.6,6
17/12/06,123830,18,7
18/12/06,137580,17.9,1
19/12/06,141792,18.5,2
20/12/06,140769,19.2,3
21/12/06,141993,18.5,4
22/12/06,138830,18.6,5
23/12/06,130905,18.1,6
24/12/06,113087,17.4,7
25/12/06,97743,15.2,1
26/12/06,122232,14.7,2
27/12/06,130903,14.6,3
28/12/06,131629,15.9,4
29/12/06,131176,16,5
30/12/06,128470,16.9,6
31/12/06,114867,16.2,7
01/01/07,98113,17.5,1
02/01/07,127893,17.8,2
03/01/07,138939,17.5,3
04/01/07,139525,19,4
05/01/07,139875,18,5
06/01/07,135642,18,6
07/01/07,122697,18.1,7
08/01/07,137744,17.9,1
09/01/07,141967,17.7,2
10/01/07,142831,17.6,3
11/01/07,143252,19,4
12/01/07,139321,20.1,5
13/01/07,137735,19.2,6
14/01/07,123426,18.6,7
15/01/07,138324,19.1,1
16/01/07,142405,20.2,2
17/01/07,143341,19.9,3
18/01/07,145551,19.9,4
19/01/07,143823,19.9,5
20/01/07,138670,19.4,6
21/01/07,121741,18.5,7
22/01/07,139011,17.6,1
23/01/07,142231,17,2
24/01/07,142274,16.6,3
25/01/07,142284,16.5,4
26/01/07,141304,17.4,5
27/01/07,134282,17.3,6
28/01/07,120783,17.1,7
29/01/07,135273,18,1
30/01/07,140054,17.4,2
31/01/07,140023,17.9,3
01/02/07,138422,19.2,4
02/02/07,138484,18.3,5
03/02/07,134708,18.1,6
04/02/07,118291,16.6,7
05/02/07,114825,16.7,1
06/02/07,131358,17,2
07/02/07,138372,18.2,3
08/02/07,140386,18.6,4
09/02/07,140403,19,5
10/02/07,135554,18.9,6
11/02/07,118979,18.7,7
12/02/07,134633,18.8,1
13/02/07,140767,18.6,2
14/02/07,142388,18.7,3
15/02/07,141513,18.9,4
16/02/07,143518,18.3,5
17/02/07,139856,17.4,6
18/02/07,123513,18.6,7
19/02/07,138522,18.9,1
20/02/07,145852,20,2
21/02/07,146223,20.5,3
22/02/07,147811,21.3,4
23/02/07,149661,21.5,5
24/02/07,141560,21.5,6
25/02/07,126208,20.6,7
26/02/07,143093,20,1
27/02/07,148623,20.2,2
28/02/07,149762,20.3,3
01/03/07,149398,20.5,4
02/03/07,150323,20.3,5
03/03/07,145665,20.9,6
04/03/07,128627,19.7,7
05/03/07,142362,18.7,1
